Date,Year,Gold_24K_1gm_INR,Gold_24K_10gm_INR,Gold_916_1gm_INR,Gold_916_10gm_INR
2006-09-23,2006,2917.05,29170.46,2672.01,26720.14
2006-09-24,2006,2930.16,29301.59,2684.03,26840.25
2006-09-25,2006,2919.22,29192.16,2674.0,26740.01
2006-09-26,2006,2968.29,29682.95,2718.96,27189.58
2006-09-27,2006,2958.27,29582.71,2709.78,27097.77
2006-09-28,2006,2907.48,29074.78,2663.25,26632.5
2006-09-29,2006,2949.57,29495.7,2701.81,27018.06
2006-09-30,2006,2969.15,29691.48,2719.74,27197.39
2006-10-01,2006,2971.55,29715.48,2721.94,27219.38
2006-10-02,2006,2943.42,29434.16,2696.17,26961.69
2006-10-03,2006,2928.67,29286.69,2682.66,26826.61
2006-10-04,2006,2966.43,29664.25,2717.25,27172.46
2006-10-05,2006,2988.23,29882.33,2737.22,27372.22
2006-10-06,2006,2942.44,29424.43,2695.28,26952.78
2006-10-07,2006,3003.61,30036.1,2751.31,27513.07
2006-10-08,2006,2958.7,29586.98,2710.17,27101.67
2006-10-09,2006,3008.43,30084.26,2755.72,27557.19
2006-10-10,2006,2997.93,29979.32,2746.11,27461.06
2006-10-11,2006,2968.27,29682.75,2718.94,27189.4
2006-10-12,2006,2942.73,29427.28,2695.54,26955.39
2006-10-13,2006,2973.2,29732.04,2723.45,27234.55
2006-10-14,2006,2941.82,29418.19,2694.71,26947.06
2006-10-15,2006,2996.35,29963.52,2744.66,27446.58
2006-10-16,2006,2960.46,29604.64,2711.79,27117.85
2006-10-17,2006,2969.54,29695.43,2720.1,27201.01
2006-10-18,2006,3067.69,30676.86,2810.0,28100.0
2006-10-19,2006,2974.44,29744.4,2724.59,27245.87
2006-10-20,2006,2993.54,29935.37,2742.08,27420.8
2006-10-21,2006,2986.17,29861.69,2735.33,27353.3
2006-10-22,2006,3002.25,30022.53,2750.06,27500.63
2006-10-23,2006,2944.77,29447.66,2697.41,26974.06
2006-10-24,2006,3004.06,30040.58,2751.72,27517.17
2006-10-25,2006,2975.6,29755.99,2725.65,27256.48
2006-10-26,2006,3002.11,30021.07,2749.93,27499.3
2006-10-27,2006,2989.48,29894.81,2738.36,27383.64
2006-10-28,2006,3006.5,30064.97,2753.95,27539.51
2006-10-29,2006,3006.78,30067.79,2754.21,27542.09
2006-10-30,2006,2976.86,29768.63,2726.81,27268.07
2006-10-31,2006,2980.64,29806.41,2730.27,27302.68
2006-11-01,2006,2975.1,29750.97,2725.19,27251.88
2006-11-02,2006,2981.28,29812.81,2730.85,27308.53
2006-11-03,2006,3026.45,30264.51,2772.23,27722.29
2006-11-04,2006,3009.74,30097.4,2756.92,27569.22
2006-11-05,2006,2977.09,29770.94,2727.02,27270.18
2006-11-06,2006,2999.71,29997.07,2747.73,27477.31
2006-11-07,2006,3007.88,30078.85,2755.22,27552.22
2006-11-08,2006,3064.29,30642.87,2806.89,28068.87
2006-11-09,2006,2965.28,29652.77,2716.19,27161.94
2006-11-10,2006,3022.42,30224.23,2768.54,27685.4
2006-11-11,2006,3008.78,30087.8,2756.04,27560.42
2006-11-12,2006,3030.9,30309.04,2776.31,27763.08
2006-11-13,2006,2981.48,29814.78,2731.03,27310.34
2006-11-14,2006,2991.57,29915.73,2740.28,27402.81
2006-11-15,2006,3006.49,30064.88,2753.94,27539.43
2006-11-16,2006,3041.67,30416.66,2786.17,27861.66
2006-11-17,2006,2989.15,29891.54,2738.07,27380.65
2006-11-18,2006,3039.22,30392.24,2783.93,27839.29
2006-11-19,2006,2998.8,29987.99,2746.9,27469.0
2006-11-20,2006,3041.22,30412.17,2785.75,27857.55
2006-11-21,2006,3001.93,30019.34,2749.77,27497.72
2006-11-22,2006,2966.64,29666.36,2717.44,27174.39
2006-11-23,2006,2955.11,29551.06,2706.88,27068.77
2006-11-24,2006,3027.16,30271.57,2772.88,27728.76
2006-11-25,2006,3023.68,30236.84,2769.69,27696.94
2006-11-26,2006,3053.37,30533.66,2796.88,27968.83
2006-11-27,2006,2997.15,29971.51,2745.39,27453.9
2006-11-28,2006,2993.42,29934.24,2741.98,27419.77
2006-11-29,2006,3018.13,30181.33,2764.61,27646.1
2006-11-30,2006,2999.14,29991.36,2747.21,27472.09
2006-12-01,2006,3029.78,30297.78,2775.28,27752.77
2006-12-02,2006,2983.35,29833.49,2732.75,27327.48
2006-12-03,2006,3008.4,30083.96,2755.69,27556.91
2006-12-04,2006,3000.63,30006.26,2748.57,27485.74
2006-12-05,2006,3006.73,30067.26,2754.16,27541.61
2006-12-06,2006,3084.49,30844.9,2825.39,28253.93
2006-12-07,2006,3039.45,30394.5,2784.14,27841.37
2006-12-08,2006,3038.93,30389.33,2783.66,27836.63
2006-12-09,2006,2971.6,29715.97,2721.98,27219.83
2006-12-10,2006,3023.4,30234.03,2769.44,27694.37
2006-12-11,2006,3010.08,30100.76,2757.23,27572.3
2006-12-12,2006,3058.06,30580.6,2801.18,28011.83
2006-12-13,2006,2995.71,29957.09,2744.07,27440.69
2006-12-14,2006,3057.22,30572.17,2800.41,28004.11
2006-12-15,2006,3041.5,30415.02,2786.02,27860.16
2006-12-16,2006,3049.88,30498.75,2793.69,27936.86
2006-12-17,2006,3070.69,30706.88,2812.75,28127.5
2006-12-18,2006,3091.51,30915.11,2831.82,28318.24
2006-12-19,2006,3046.15,30461.53,2790.28,27902.76
2006-12-20,2006,3054.68,30546.77,2798.08,27980.84
2006-12-21,2006,3009.45,30094.49,2756.65,27566.55
2006-12-22,2006,3028.65,30286.46,2774.24,27742.4
2006-12-23,2006,3020.73,30207.29,2766.99,27669.88
2006-12-24,2006,3026.16,30261.58,2771.96,27719.6
2006-12-25,2006,3053.67,30536.68,2797.16,27971.6
2006-12-26,2006,3077.93,30779.35,2819.39,28193.88
2006-12-27,2006,3031.51,30315.11,2776.86,27768.64
2006-12-28,2006,3030.19,30301.91,2775.65,27756.55
2006-12-29,2006,3025.38,30253.84,2771.25,27712.52
2006-12-30,2006,3002.63,30026.26,2750.41,27504.06
2006-12-31,2006,3058.72,30587.21,2801.79,28017.88
2007-01-01,2007,3027.76,30277.61,2773.43,27734.29
2007-01-02,2007,3005.61,30056.09,2753.14,27531.38
2007-01-03,2007,3038.42,30384.22,2783.19,27831.95
2007-01-04,2007,3036.32,30363.17,2781.27,27812.66
2007-01-05,2007,3012.59,30125.91,2759.53,27595.33
2007-01-06,2007,3058.61,30586.14,2801.69,28016.91
2007-01-07,2007,3111.86,31118.59,2850.46,28504.63
2007-01-08,2007,2994.91,29949.11,2743.34,27433.39
2007-01-09,2007,3033.11,30331.08,2778.33,27783.27
2007-01-10,2007,3076.34,30763.38,2817.93,28179.26
2007-01-11,2007,3075.92,30759.17,2817.54,28175.4
2007-01-12,2007,3065.34,30653.37,2807.85,28078.48
2007-01-13,2007,3061.93,30619.34,2804.73,28047.31
2007-01-14,2007,3051.14,30511.36,2794.84,27948.4
2007-01-15,2007,3077.86,30778.62,2819.32,28193.21
2007-01-16,2007,3089.25,30892.46,2829.75,28297.49
2007-01-17,2007,3043.39,30433.89,2787.74,27877.44
2007-01-18,2007,3047.69,30476.86,2791.68,27916.8
2007-01-19,2007,3091.17,30911.72,2831.51,28315.14
2007-01-20,2007,3076.19,30761.89,2817.79,28177.89
2007-01-21,2007,3009.18,30091.79,2756.41,27564.08
2007-01-22,2007,3089.2,30891.96,2829.7,28297.03
2007-01-23,2007,3045.37,30453.65,2789.55,27895.55
2007-01-24,2007,3129.98,31299.82,2867.06,28670.64
2007-01-25,2007,3080.15,30801.51,2821.42,28214.19
2007-01-26,2007,3047.88,30478.76,2791.85,27918.55
2007-01-27,2007,3081.82,30818.25,2822.95,28229.52
2007-01-28,2007,3092.16,30921.57,2832.42,28324.16
2007-01-29,2007,3103.42,31034.18,2842.73,28427.31
2007-01-30,2007,3080.14,30801.44,2821.41,28214.12
2007-01-31,2007,3058.91,30589.12,2801.96,28019.63
2007-02-01,2007,3079.52,30795.25,2820.84,28208.45
2007-02-02,2007,3058.55,30585.49,2801.63,28016.31
2007-02-03,2007,3086.0,30860.04,2826.78,28267.8
2007-02-04,2007,3086.72,30867.25,2827.44,28274.4
2007-02-05,2007,3122.2,31222.04,2859.94,28599.38
2007-02-06,2007,3093.42,30934.24,2833.58,28335.76
2007-02-07,2007,3097.08,30970.77,2836.92,28369.22
2007-02-08,2007,3095.01,30950.12,2835.03,28350.31
2007-02-09,2007,3041.88,30418.81,2786.36,27863.63
2007-02-10,2007,3063.1,30630.98,2805.8,28057.98
2007-02-11,2007,3097.93,30979.31,2837.71,28377.05
2007-02-12,2007,3072.0,30720.05,2813.96,28139.56
2007-02-13,2007,3082.63,30826.3,2823.69,28236.89
2007-02-14,2007,3062.26,30622.63,2805.03,28050.33
2007-02-15,2007,3090.05,30900.54,2830.49,28304.9
2007-02-16,2007,3101.97,31019.71,2841.41,28414.05
2007-02-17,2007,3102.64,31026.45,2842.02,28420.23
2007-02-18,2007,3044.47,30444.73,2788.74,27887.37
2007-02-19,2007,3091.38,30913.77,2831.7,28317.02
2007-02-20,2007,3146.49,31464.91,2882.19,28821.85
2007-02-21,2007,3067.97,30679.72,2810.26,28102.62
2007-02-22,2007,3155.61,31556.07,2890.54,28905.36
2007-02-23,2007,3077.81,30778.09,2819.27,28192.73
2007-02-24,2007,3171.59,31715.88,2905.17,29051.74
2007-02-25,2007,3144.78,31447.81,2880.62,28806.19
2007-02-26,2007,3062.38,30623.79,2805.14,28051.4
2007-02-27,2007,3104.3,31042.96,2843.53,28435.35
2007-02-28,2007,3076.12,30761.2,2817.73,28177.26
2007-03-01,2007,3127.7,31276.98,2864.97,28649.72
2007-03-02,2007,3129.6,31296.02,2866.72,28667.16
2007-03-03,2007,3134.3,31342.96,2871.02,28710.15
2007-03-04,2007,3156.54,31565.4,2891.39,28913.91
2007-03-05,2007,3150.72,31507.2,2886.06,28860.6
2007-03-06,2007,3077.68,30776.82,2819.16,28191.57
2007-03-07,2007,3145.33,31453.29,2881.12,28811.21
2007-03-08,2007,3064.83,30648.33,2807.39,28073.87
2007-03-09,2007,3106.82,31068.21,2845.85,28458.48
2007-03-10,2007,3097.7,30976.96,2837.49,28374.89
2007-03-11,2007,3177.01,31770.06,2910.14,29101.38
2007-03-12,2007,3143.44,31434.43,2879.39,28793.94
2007-03-13,2007,3114.03,31140.33,2852.45,28524.54
2007-03-14,2007,3094.17,30941.69,2834.26,28342.59
2007-03-15,2007,3109.84,31098.42,2848.62,28486.15
2007-03-16,2007,3140.65,31406.48,2876.83,28768.33
2007-03-17,2007,3180.57,31805.7,2913.4,29134.02
2007-03-18,2007,3114.86,31148.61,2853.21,28532.13
2007-03-19,2007,3139.06,31390.63,2875.38,28753.82
2007-03-20,2007,3135.05,31350.52,2871.71,28717.08
2007-03-21,2007,3074.58,30745.76,2816.31,28163.12
2007-03-22,2007,3111.52,31115.18,2850.15,28501.51
2007-03-23,2007,3144.67,31446.71,2880.52,28805.19
2007-03-24,2007,3141.84,31418.38,2877.92,28779.24
2007-03-25,2007,3118.59,31185.9,2856.63,28566.29
2007-03-26,2007,3098.31,30983.08,2838.05,28380.5
2007-03-27,2007,3136.48,31364.76,2873.01,28730.12
2007-03-28,2007,3157.6,31575.97,2892.36,28923.59
2007-03-29,2007,3159.15,31591.53,2893.78,28937.85
2007-03-30,2007,3180.94,31809.35,2913.74,29137.36
2007-03-31,2007,3167.39,31673.87,2901.33,29013.27
2007-04-01,2007,3147.64,31476.42,2883.24,28832.4
2007-04-02,2007,3176.21,31762.13,2909.41,29094.11
2007-04-03,2007,3145.81,31458.15,2881.57,28815.66
2007-04-04,2007,3176.81,31768.08,2909.96,29099.56
2007-04-05,2007,3113.02,31130.22,2851.53,28515.28
2007-04-06,2007,3110.1,31101.02,2848.85,28488.53
2007-04-07,2007,3132.93,31329.28,2869.76,28697.62
2007-04-08,2007,3117.13,31171.27,2855.29,28552.88
2007-04-09,2007,3161.66,31616.63,2896.08,28960.84
2007-04-10,2007,3154.64,31546.45,2889.65,28896.54
2007-04-11,2007,3180.67,31806.74,2913.5,29134.97
2007-04-12,2007,3175.96,31759.63,2909.18,29091.82
2007-04-13,2007,3171.12,31711.19,2904.75,29047.45
2007-04-14,2007,3168.27,31682.73,2902.14,29021.38
2007-04-15,2007,3120.33,31203.31,2858.22,28582.23
2007-04-16,2007,3132.24,31322.45,2869.14,28691.36
2007-04-17,2007,3118.2,31182.04,2856.27,28562.75
2007-04-18,2007,3172.23,31722.25,2905.76,29057.58
2007-04-19,2007,3217.56,32175.56,2947.28,29472.81
2007-04-20,2007,3191.1,31911.03,2923.05,29230.5
2007-04-21,2007,3149.09,31490.93,2884.57,28845.69
2007-04-22,2007,3100.24,31002.4,2839.82,28398.2
2007-04-23,2007,3191.51,31915.12,2923.43,29234.25
2007-04-24,2007,3232.23,32322.27,2960.72,29607.2
2007-04-25,2007,3224.9,32249.04,2954.01,29540.12
2007-04-26,2007,3217.96,32179.56,2947.65,29476.48
2007-04-27,2007,3138.64,31386.38,2874.99,28749.92
2007-04-28,2007,3174.34,31743.38,2907.69,29076.93
2007-04-29,2007,3121.94,31219.41,2859.7,28596.98
2007-04-30,2007,3162.71,31627.14,2897.05,28970.46
2007-05-01,2007,3128.28,31282.84,2865.51,28655.08
2007-05-02,2007,3175.34,31753.43,2908.61,29086.14
2007-05-03,2007,3174.7,31747.01,2908.03,29080.26
2007-05-04,2007,3167.04,31670.38,2901.01,29010.07
2007-05-05,2007,3169.36,31693.61,2903.14,29031.35
2007-05-06,2007,3243.88,32438.77,2971.39,29713.91
2007-05-07,2007,3204.18,32041.84,2935.03,29350.33
2007-05-08,2007,3170.32,31703.22,2904.02,29040.15
2007-05-09,2007,3197.66,31976.62,2929.06,29290.58
2007-05-10,2007,3200.06,32000.59,2931.25,29312.54
2007-05-11,2007,3207.45,32074.47,2938.02,29380.21
2007-05-12,2007,3189.69,31896.86,2921.75,29217.53
2007-05-13,2007,3182.73,31827.33,2915.38,29153.84
2007-05-14,2007,3200.75,32007.5,2931.89,29318.87
2007-05-15,2007,3224.54,32245.41,2953.68,29536.79
2007-05-16,2007,3166.03,31660.32,2900.09,29000.85
2007-05-17,2007,3177.91,31779.07,2910.96,29109.63
2007-05-18,2007,3267.56,32675.62,2993.09,29930.87
2007-05-19,2007,3180.02,31800.19,2912.9,29128.97
2007-05-20,2007,3234.04,32340.43,2962.38,29623.84
2007-05-21,2007,3205.81,32058.05,2936.52,29365.18
2007-05-22,2007,3162.87,31628.72,2897.19,28971.91
2007-05-23,2007,3235.92,32359.21,2964.1,29641.04
2007-05-24,2007,3194.97,31949.69,2926.59,29265.92
2007-05-25,2007,3241.4,32413.98,2969.12,29691.2
2007-05-26,2007,3192.55,31925.45,2924.37,29243.71
2007-05-27,2007,3270.21,32702.12,2995.51,29955.14
2007-05-28,2007,3160.93,31609.29,2895.41,28954.11
2007-05-29,2007,3150.23,31502.25,2885.61,28856.07
2007-05-30,2007,3217.21,32172.1,2946.96,29469.65
2007-05-31,2007,3184.16,31841.65,2916.7,29166.95
2007-06-01,2007,3190.84,31908.37,2922.81,29228.06
2007-06-02,2007,3151.11,31511.09,2886.42,28864.16
2007-06-03,2007,3216.91,32169.14,2946.69,29466.93
2007-06-04,2007,3188.06,31880.56,2920.26,29202.59
2007-06-05,2007,3261.14,32611.36,2987.2,29872.0
2007-06-06,2007,3217.49,32174.88,2947.22,29472.19
2007-06-07,2007,3196.88,31968.8,2928.34,29283.42
2007-06-08,2007,3232.31,32323.1,2960.8,29607.96
2007-06-09,2007,3241.1,32411.0,2968.85,29688.48
2007-06-10,2007,3231.67,32316.72,2960.21,29602.11
2007-06-11,2007,3224.68,32246.78,2953.8,29538.05
2007-06-12,2007,3159.21,31592.1,2893.84,28938.36
2007-06-13,2007,3186.62,31866.15,2918.94,29189.39
2007-06-14,2007,3153.13,31531.31,2888.27,28882.68
2007-06-15,2007,3236.38,32363.81,2964.52,29645.25
2007-06-16,2007,3201.71,32017.1,2932.77,29327.67
2007-06-17,2007,3287.21,32872.13,3011.09,30110.87
2007-06-18,2007,3261.07,32610.7,2987.14,29871.4
2007-06-19,2007,3266.68,32666.79,2992.28,29922.78
2007-06-20,2007,3276.66,32766.64,3001.42,30014.25
2007-06-21,2007,3216.41,32164.07,2946.23,29462.29
2007-06-22,2007,3206.74,32067.35,2937.37,29373.7
2007-06-23,2007,3232.55,32325.49,2961.01,29610.15
2007-06-24,2007,3282.91,32829.08,3007.14,30071.43
2007-06-25,2007,3223.19,32231.94,2952.45,29524.46
2007-06-26,2007,3243.57,32435.68,2971.11,29711.08
2007-06-27,2007,3217.07,32170.67,2946.83,29468.33
2007-06-28,2007,3238.15,32381.54,2966.15,29661.49
2007-06-29,2007,3149.34,31493.45,2884.8,28848.0
2007-06-30,2007,3278.68,32786.75,3003.27,30032.67
2007-07-01,2007,3240.64,32406.37,2968.42,29684.23
2007-07-02,2007,3314.55,33145.45,3036.12,30361.23
2007-07-03,2007,3220.38,32203.78,2949.87,29498.66
2007-07-04,2007,3261.75,32617.46,2987.76,29877.59
2007-07-05,2007,3254.56,32545.6,2981.18,29811.77
2007-07-06,2007,3259.99,32599.86,2986.15,29861.47
2007-07-07,2007,3245.25,32452.53,2972.65,29726.51
2007-07-08,2007,3268.15,32681.46,2993.62,29936.21
2007-07-09,2007,3222.81,32228.08,2952.09,29520.92
2007-07-10,2007,3280.51,32805.07,3004.94,30049.44
2007-07-11,2007,3278.08,32780.85,3002.73,30027.25
2007-07-12,2007,3233.25,32332.54,2961.66,29616.61
2007-07-13,2007,3248.46,32484.6,2975.59,29755.89
2007-07-14,2007,3246.68,32466.76,2973.96,29739.56
2007-07-15,2007,3270.29,32702.92,2995.59,29955.87
2007-07-16,2007,3258.24,32582.41,2984.55,29845.49
2007-07-17,2007,3224.58,32245.75,2953.71,29537.11
2007-07-18,2007,3268.27,32682.68,2993.73,29937.34
2007-07-19,2007,3229.58,32295.82,2958.3,29582.97
2007-07-20,2007,3251.48,32514.78,2978.35,29783.54
2007-07-21,2007,3280.5,32805.01,3004.94,30049.38
2007-07-22,2007,3228.39,32283.93,2957.21,29572.08
2007-07-23,2007,3321.94,33219.4,3042.9,30428.97
2007-07-24,2007,3309.17,33091.67,3031.2,30311.97
2007-07-25,2007,3262.65,32626.46,2988.58,29885.84
2007-07-26,2007,3232.86,32328.58,2961.3,29612.98
2007-07-27,2007,3228.03,32280.34,2956.88,29568.79
2007-07-28,2007,3227.1,32271.0,2956.02,29560.23
2007-07-29,2007,3282.39,32823.86,3006.67,30066.66
2007-07-30,2007,3213.05,32130.54,2943.16,29431.57
2007-07-31,2007,3229.35,32293.53,2958.09,29580.87
2007-08-01,2007,3236.03,32360.27,2964.2,29642.01
2007-08-02,2007,3227.57,32275.74,2956.46,29564.58
2007-08-03,2007,3251.72,32517.16,2978.57,29785.72
2007-08-04,2007,3267.79,32677.86,2993.29,29932.92
2007-08-05,2007,3257.91,32579.11,2984.25,29842.46
2007-08-06,2007,3327.4,33274.02,3047.9,30479.0
2007-08-07,2007,3299.56,32995.6,3022.4,30223.97
2007-08-08,2007,3248.66,32486.61,2975.77,29757.74
2007-08-09,2007,3193.25,31932.49,2925.02,29250.16
2007-08-10,2007,3248.08,32480.76,2975.24,29752.38
2007-08-11,2007,3380.96,33809.55,3096.96,30969.55
2007-08-12,2007,3280.26,32802.61,3004.72,30047.19
2007-08-13,2007,3293.53,32935.3,3016.87,30168.74
2007-08-14,2007,3306.04,33060.42,3028.33,30283.34
2007-08-15,2007,3248.43,32484.32,2975.56,29755.64
2007-08-16,2007,3231.12,32311.23,2959.71,29597.09
2007-08-17,2007,3289.62,32896.16,3013.29,30132.88
2007-08-18,2007,3338.18,33381.8,3057.77,30577.73
2007-08-19,2007,3327.19,33271.85,3047.7,30477.02
2007-08-20,2007,3266.9,32668.96,2992.48,29924.77
2007-08-21,2007,3273.28,32732.77,2998.32,29983.21
2007-08-22,2007,3276.41,32764.07,3001.19,30011.89
2007-08-23,2007,3298.82,32988.19,3021.72,30217.18
2007-08-24,2007,3294.63,32946.31,3017.88,30178.82
2007-08-25,2007,3270.01,32700.09,2995.33,29953.28
2007-08-26,2007,3295.29,32952.88,3018.48,30184.83
2007-08-27,2007,3301.68,33016.78,3024.34,30243.37
2007-08-28,2007,3367.68,33676.78,3084.79,30847.93
2007-08-29,2007,3326.15,33261.5,3046.75,30467.54
2007-08-30,2007,3253.1,32530.96,2979.84,29798.36
2007-08-31,2007,3333.18,33331.79,3053.19,30531.92
2007-09-01,2007,3322.05,33220.5,3043.0,30429.98
2007-09-02,2007,3339.18,33391.83,3058.69,30586.92
2007-09-03,2007,3325.94,33259.39,3046.56,30465.6
2007-09-04,2007,3259.34,32593.37,2985.55,29855.53
2007-09-05,2007,3280.24,32802.45,3004.7,30047.04
2007-09-06,2007,3325.77,33257.65,3046.4,30464.01
2007-09-07,2007,3270.02,32700.17,2995.34,29953.36
2007-09-08,2007,3321.94,33219.44,3042.9,30429.0
2007-09-09,2007,3318.21,33182.13,3039.48,30394.83
2007-09-10,2007,3290.95,32909.54,3014.51,30145.14
2007-09-11,2007,3275.58,32755.76,3000.43,30004.27
2007-09-12,2007,3275.01,32750.15,2999.91,29999.14
2007-09-13,2007,3256.14,32561.38,2982.62,29826.22
2007-09-14,2007,3342.23,33422.3,3061.48,30614.83
2007-09-15,2007,3263.96,32639.61,2989.79,29897.88
2007-09-16,2007,3317.02,33170.18,3038.39,30383.88
2007-09-17,2007,3337.51,33375.09,3057.16,30571.59
2007-09-18,2007,3330.89,33308.93,3051.1,30510.98
2007-09-19,2007,3256.53,32565.28,2982.98,29829.79
2007-09-20,2007,3349.0,33490.0,3067.68,30676.84
2007-09-21,2007,3321.41,33214.11,3042.41,30424.12
2007-09-22,2007,3299.45,32994.48,3022.29,30222.95
2007-09-23,2007,3341.16,33411.62,3060.5,30605.04
2007-09-24,2007,3282.09,32820.85,3006.39,30063.9
2007-09-25,2007,3324.61,33246.05,3045.34,30453.39
2007-09-26,2007,3268.48,32684.82,2993.93,29939.3
2007-09-27,2007,3303.43,33034.31,3025.94,30259.43
2007-09-28,2007,3336.24,33362.39,3056.0,30559.95
2007-09-29,2007,3367.67,33676.71,3084.79,30847.86
2007-09-30,2007,3329.05,33290.54,3049.41,30494.14
2007-10-01,2007,3325.84,33258.45,3046.47,30464.74
2007-10-02,2007,3318.52,33185.25,3039.77,30397.69
2007-10-03,2007,3349.88,33498.85,3068.49,30684.94
2007-10-04,2007,3350.3,33503.01,3068.88,30688.76
2007-10-05,2007,3293.86,32938.6,3017.18,30171.75
2007-10-06,2007,3354.04,33540.36,3072.3,30722.97
2007-10-07,2007,3313.88,33138.81,3035.52,30355.15
2007-10-08,2007,3340.99,33409.86,3060.34,30603.43
2007-10-09,2007,3342.86,33428.59,3062.06,30620.59
2007-10-10,2007,3315.87,33158.73,3037.34,30373.4
2007-10-11,2007,3367.95,33679.48,3085.04,30850.4
2007-10-12,2007,3264.09,32640.92,2989.91,29899.08
2007-10-13,2007,3385.05,33850.52,3100.71,31007.08
2007-10-14,2007,3331.63,33316.28,3051.77,30517.71
2007-10-15,2007,3403.51,34035.12,3117.62,31176.17
2007-10-16,2007,3374.18,33741.78,3090.75,30907.47
2007-10-17,2007,3335.5,33355.03,3055.32,30553.21
2007-10-18,2007,3343.94,33439.45,3063.05,30630.53
2007-10-19,2007,3342.22,33422.2,3061.47,30614.74
2007-10-20,2007,3429.06,34290.56,3141.02,31410.15
2007-10-21,2007,3290.65,32906.53,3014.24,30142.38
2007-10-22,2007,3365.73,33657.28,3083.01,30830.07
2007-10-23,2007,3414.28,34142.77,3127.48,31274.78
2007-10-24,2007,3372.97,33729.68,3089.64,30896.39
2007-10-25,2007,3361.2,33612.05,3078.86,30788.64
2007-10-26,2007,3288.82,32888.16,3012.56,30125.55
2007-10-27,2007,3400.07,34000.7,3114.46,31144.64
2007-10-28,2007,3357.52,33575.19,3075.49,30754.87
2007-10-29,2007,3378.09,33780.94,3094.33,30943.34
2007-10-30,2007,3372.36,33723.58,3089.08,30890.8
2007-10-31,2007,3428.94,34289.36,3140.91,31409.05
2007-11-01,2007,3375.6,33756.01,3092.05,30920.5
2007-11-02,2007,3372.22,33722.22,3088.96,30889.55
2007-11-03,2007,3375.5,33754.95,3091.95,30919.54
2007-11-04,2007,3324.2,33242.01,3044.97,30449.68
2007-11-05,2007,3379.8,33797.97,3095.89,30958.94
2007-11-06,2007,3351.96,33519.55,3070.39,30703.91
2007-11-07,2007,3378.13,33781.3,3094.37,30943.67
2007-11-08,2007,3399.98,33999.81,3114.38,31143.82
2007-11-09,2007,3376.06,33760.61,3092.47,30924.72
2007-11-10,2007,3356.19,33561.89,3074.27,30742.69
2007-11-11,2007,3369.56,33695.64,3086.52,30865.2
2007-11-12,2007,3349.66,33496.63,3068.29,30682.92
2007-11-13,2007,3413.12,34131.25,3126.42,31264.22
2007-11-14,2007,3310.85,33108.53,3032.74,30327.41
2007-11-15,2007,3353.45,33534.53,3071.76,30717.63
2007-11-16,2007,3393.76,33937.63,3108.69,31086.87
2007-11-17,2007,3304.18,33041.79,3026.63,30266.28
2007-11-18,2007,3419.08,34190.8,3131.88,31318.77
2007-11-19,2007,3426.16,34261.63,3138.37,31383.65
2007-11-20,2007,3357.93,33579.29,3075.86,30758.63
2007-11-21,2007,3350.22,33502.16,3068.8,30687.98
2007-11-22,2007,3355.25,33552.55,3073.41,30734.14
